city,city_code,province,region,lat,lon,year,month,year_month,avg_temp,min_temp,max_temp,precipitation,wind_speed,apparent_temp,wind_gusts,weather_code,comfort_index
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2025,3,2025-03,17.62,13.38,22.92,226.8,18.72,16.42,40.71,3,11.63
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2025,4,2025-04,23.58,18.88,28.79,74.3,17.04,24.88,37.11,3,20.59
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2025,5,2025-05,25.01,21.51,29.29,359.7,16.65,28.32,36.73,63,23.99
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2025,6,2025-06,27.39,24.3,31.28,383.3,15.61,32.34,37.13,63,28.24
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2025,7,2025-07,28.79,25.33,32.85,308.2,13.25,34.94,30.57,51,31.48
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2025,8,2025-08,27.59,24.68,31.5,285.9,13.47,33.19,33.08,63,29.68
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2025,9,2025-09,27.18,24.2,30.97,290.5,14.83,31.9,33.42,51,28.04
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2025,10,2025-10,23.96,20.71,28.08,76.3,15.91,26.17,34.52,3,22.16
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2025,11,2025-11,17.42,14.22,21.36,42.1,17.21,16.22,35.27,3,11.9
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2025,12,2025-12,15.74,12.03,20.24,50.0,13.98,14.82,29.38,3,11.3
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2026,1,2026-01,12.78,8.92,17.55,23.5,15.58,10.75,33.32,51,6.85
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2026,2,2026-02,15.94,12.57,20.25,63.7,16.1,15.36,34.06,51,11.3
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2026,3,2026-03,19.36,15.49,24.08,63.8,17.57,19.41,36.45,51,14.99
来宾市,451300,广西壮族自治区,华南,23.73,109.23,2026,4,2026-04,26.08,22.27,31.24,46.4,18.58,28.84,40.86,51,24.16
杭州市,330100,浙江省,华东,30.29,120.15,2021,4,2021-04,18.96,14.84,23.48,20.7,16.35,18.9,32.71,3,14.79
杭州市,330100,浙江省,华东,30.29,120.15,2021,5,2021-05,22.98,18.85,27.57,245.7,15.37,24.88,33.16,3,20.92
杭州市,330100,浙江省,华东,30.29,120.15,2021,6,2021-06,25.2,21.97,28.86,378.1,13.39,29.35,28.16,3,25.81
杭州市,330100,浙江省,华东,30.29,120.15,2021,7,2021-07,28.54,25.68,32.07,319.8,18.04,33.63,38.96,3,28.97
杭州市,330100,浙江省,华东,30.29,120.15,2021,8,2021-08,27.65,24.99,31.0,358.8,12.69,33.32,27.54,63,29.97
杭州市,330100,浙江省,华东,30.29,120.15,2021,9,2021-09,25.93,22.52,30.03,151.7,14.74,29.86,29.72,63,26.1
杭州市,330100,浙江省,华东,30.29,120.15,2021,10,2021-10,19.65,15.93,23.77,114.6,15.78,20.51,30.44,3,16.51
杭州市,330100,浙江省,华东,30.29,120.15,2021,11,2021-11,12.72,8.2,17.77,66.1,14.43,11.19,28.03,3,7.55
杭州市,330100,浙江省,华东,30.29,120.15,2021,12,2021-12,7.24,2.49,12.74,10.9,13.1,4.33,24.43,3,1.05
杭州市,330100,浙江省,华东,30.29,120.15,2022,1,2022-01,5.75,2.29,9.61,114.0,13.73,2.77,25.82,3,-0.72
杭州市,330100,浙江省,华东,30.29,120.15,2022,2,2022-02,4.5,1.21,8.17,127.4,14.16,1.3,26.91,3,-2.31
杭州市,330100,浙江省,华东,30.29,120.15,2022,3,2022-03,13.55,8.96,18.77,211.6,17.0,12.25,31.74,3,7.89
杭州市,330100,浙江省,华东,30.29,120.15,2022,4,2022-04,16.9,12.02,22.04,117.5,15.17,16.56,28.77,3,12.71
杭州市,330100,浙江省,华东,30.29,120.15,2022,5,2022-05,19.83,15.92,24.16,131.1,13.58,20.79,25.47,51,17.33
杭州市,330100,浙江省,华东,30.29,120.15,2022,6,2022-06,26.0,22.6,29.71,224.8,15.27,30.08,31.49,3,26.15
杭州市,330100,浙江省,华东,30.29,120.15,2022,7,2022-07,30.68,26.77,35.25,93.9,14.99,36.58,30.88,3,32.79
杭州市,330100,浙江省,华东,30.29,120.15,2022,8,2022-08,31.75,27.59,36.69,104.7,15.39,36.94,30.31,3,33.04
杭州市,330100,浙江省,华东,30.29,120.15,2022,9,2022-09,23.6,20.19,27.4,94.1,16.82,25.71,32.24,3,21.46
杭州市,330100,浙江省,华东,30.29,120.15,2022,10,2022-10,18.09,14.06,22.62,42.5,15.95,17.68,30.48,3,13.67
杭州市,330100,浙江省,华东,30.29,120.15,2022,11,2022-11,15.5,11.72,19.87,96.7,14.53,14.99,27.68,3,11.31
杭州市,330100,浙江省,华东,30.29,120.15,2022,12,2022-12,4.85,1.2,8.66,66.1,15.13,1.46,28.45,3,-2.35
杭州市,330100,浙江省,华东,30.29,120.15,2023,1,2023-01,5.65,0.97,10.95,64.6,14.59,2.55,28.0,3,-1.12
杭州市,330100,浙江省,华东,30.29,120.15,2023,2,2023-02,7.41,3.6,11.78,79.2,15.35,4.54,29.29,3,0.65
杭州市,330100,浙江省,华东,30.29,120.15,2023,3,2023-03,12.72,8.17,18.07,82.0,15.29,10.74,29.13,3,6.88
杭州市,330100,浙江省,华东,30.29,120.15,2023,4,2023-04,17.14,12.52,22.12,102.4,16.52,16.63,31.17,3,12.45
杭州市,330100,浙江省,华东,30.29,120.15,2023,5,2023-05,21.72,17.23,26.47,124.0,14.87,23.15,28.82,3,19.38
杭州市,330100,浙江省,华东,30.29,120.15,2023,6,2023-06,25.73,22.32,29.86,300.6,13.76,29.72,27.87,51,26.13
杭州市,330100,浙江省,华东,30.29,120.15,2023,7,2023-07,29.05,26.02,32.95,229.4,15.57,34.81,32.75,63,30.81
杭州市,330100,浙江省,华东,30.29,120.15,2023,8,2023-08,27.5,24.1,31.52,228.4,14.01,32.8,28.2,51,29.19
杭州市,330100,浙江省,华东,30.29,120.15,2023,9,2023-09,25.25,21.95,29.04,135.6,12.7,29.34,24.03,51,26.1
杭州市,330100,浙江省,华东,30.29,120.15,2023,10,2023-10,19.31,14.71,24.25,14.6,13.01,19.77,24.04,3,16.51
杭州市,330100,浙江省,华东,30.29,120.15,2023,11,2023-11,13.18,7.78,19.12,48.3,14.93,11.36,27.88,3,7.6
杭州市,330100,浙江省,华东,30.29,120.15,2023,12,2023-12,6.3,1.91,11.88,30.0,15.07,3.11,28.1,3,-0.67
杭州市,330100,浙江省,华东,30.29,120.15,2024,1,2024-01,5.8,0.76,11.62,45.1,14.43,2.56,27.02,3,-1.06
杭州市,330100,浙江省,华东,30.29,120.15,2024,2,2024-02,6.44,2.39,10.78,160.9,16.42,3.39,30.73,61,-0.8
杭州市,330100,浙江省,华东,30.29,120.15,2024,3,2024-03,12.5,7.15,18.53,71.1,16.03,10.9,30.53,3,6.86
杭州市,330100,浙江省,华东,30.29,120.15,2024,4,2024-04,17.89,14.27,22.41,260.2,15.08,18.37,28.05,61,14.47
杭州市,330100,浙江省,华东,30.29,120.15,2024,5,2024-05,20.85,15.95,26.08,124.5,14.82,22.14,28.06,3,18.37
杭州市,330100,浙江省,华东,30.29,120.15,2024,6,2024-06,24.16,20.93,27.62,433.1,13.1,27.82,25.92,63,24.32
杭州市,330100,浙江省,华东,30.29,120.15,2024,7,2024-07,31.14,27.08,35.68,61.4,18.18,36.32,35.54,3,31.74
杭州市,330100,浙江省,华东,30.29,120.15,2024,8,2024-08,31.55,27.16,37.09,154.4,14.65,36.95,30.09,51,33.22
杭州市,330100,浙江省,华东,30.29,120.15,2024,9,2024-09,27.05,23.83,30.94,131.5,16.56,31.21,31.47,51,27.0
杭州市,330100,浙江省,华东,30.29,120.15,2024,10,2024-10,19.0,15.54,22.79,73.4,17.25,19.31,32.01,3,14.96
杭州市,330100,浙江省,华东,30.29,120.15,2024,11,2024-11,14.28,10.67,18.52,101.8,14.45,13.21,30.08,3,9.55
杭州市,330100,浙江省,华东,30.29,120.15,2024,12,2024-12,6.75,2.97,11.24,21.4,10.95,3.98,25.18,3,1.23
杭州市,330100,浙江省,华东,30.29,120.15,2025,1,2025-01,6.89,1.52,12.7,10.8,12.17,3.63,28.14,3,0.58
杭州市,330100,浙江省,华东,30.29,120.15,2025,2,2025-02,6.65,2.62,11.25,53.3,13.08,3.69,30.57,3,0.39
杭州市,330100,浙江省,华东,30.29,120.15,2025,3,2025-03,12.87,7.72,18.29,75.2,15.06,10.77,36.25,3,6.97
杭州市,330100,浙江省,华东,30.29,120.15,2025,4,2025-04,20.61,14.28,26.99,65.4,15.03,19.77,36.48,3,15.98
杭州市,330100,浙江省,华东,30.29,120.15,2025,5,2025-05,23.25,18.57,28.6,184.2,15.2,24.34,36.04,3,20.45
杭州市,330100,浙江省,华东,30.29,120.15,2025,6,2025-06,25.9,22.29,30.13,366.1,12.27,30.25,29.64,63,27.0
杭州市,330100,浙江省,华东,30.29,120.15,2025,7,2025-07,29.3,25.72,33.75,273.1,16.46,34.17,39.67,63,29.93
杭州市,330100,浙江省,华东,30.29,120.15,2025,8,2025-08,31.51,27.09,37.22,66.0,13.84,36.64,34.73,51,33.15
杭州市,330100,浙江省,华东,30.29,120.15,2025,9,2025-09,27.81,24.46,32.82,233.3,11.74,33.12,30.03,63,30.07
杭州市,330100,浙江省,华东,30.29,120.15,2025,10,2025-10,22.64,19.34,26.84,81.8,13.72,24.43,32.8,3,20.96
杭州市,330100,浙江省,华东,30.29,120.15,2025,11,2025-11,13.2,9.18,18.05,40.5,11.58,11.76,26.8,3,8.85
杭州市,330100,浙江省,华东,30.29,120.15,2025,12,2025-12,9.36,4.59,14.65,18.2,12.4,6.72,29.03,3,3.61
杭州市,330100,浙江省,华东,30.29,120.15,2026,1,2026-01,6.04,1.58,11.15,32.3,13.15,2.77,29.56,3,-0.53
杭州市,330100,浙江省,华东,30.29,120.15,2026,2,2026-02,8.88,4.64,14.0,76.0,12.37,6.64,28.48,51,3.5
杭州市,330100,浙江省,华东,30.29,120.15,2026,3,2026-03,12.13,8.46,16.84,100.7,13.33,10.54,31.67,3,7.16
杭州市,330100,浙江省,华东,30.29,120.15,2026,4,2026-04,17.96,14.16,22.24,101.6,13.49,18.22,30.89,3,14.75
松原市,220700,吉林省,东北,45.12,124.82,2021,4,2021-04,10.34,3.86,16.36,5.3,22.31,5.96,42.18,51,0.37
松原市,220700,吉林省,东北,45.12,124.82,2021,5,2021-05,15.95,9.29,21.94,35.7,23.84,12.41,45.87,3,6.44
松原市,220700,吉林省,东北,45.12,124.82,2021,6,2021-06,20.48,15.52,25.39,87.2,20.12,20.0,38.44,3,14.93
松原市,220700,吉林省,东北,45.12,124.82,2021,7,2021-07,25.42,21.9,29.31,133.6,17.7,28.13,35.4,51,23.64
松原市,220700,吉林省,东北,45.12,124.82,2021,8,2021-08,21.25,17.88,24.91,140.9,18.14,22.12,35.54,51,17.52
松原市,220700,吉林省,东北,45.12,124.82,2021,9,2021-09,16.68,12.17,21.13,95.2,16.25,15.96,31.96,3,11.85
松原市,220700,吉林省,东北,45.12,124.82,2021,10,2021-10,7.89,3.11,13.24,2.5,20.01,3.97,36.83,3,-1.04
松原市,220700,吉林省,东北,45.12,124.82,2021,11,2021-11,-3.78,-6.71,-0.63,53.6,20.51,-8.74,34.33,3,-13.9
松原市,220700,吉林省,东北,45.12,124.82,2021,12,2021-12,-11.71,-15.3,-7.62,4.3,19.58,-17.18,34.39,3,-22.08
松原市,220700,吉林省,东北,45.12,124.82,2022,1,2022-01,-16.95,-21.2,-11.48,1.3,14.96,-22.21,25.31,3,-25.95
松原市,220700,吉林省,东北,45.12,124.82,2022,2,2022-02,-14.01,-19.68,-8.08,3.5,16.74,-19.35,28.72,3,-23.54
松原市,220700,吉林省,东北,45.12,124.82,2022,3,2022-03,-0.44,-5.6,5.13,20.1,23.36,-5.78,42.12,3,-11.63
松原市,220700,吉林省,东北,45.12,124.82,2022,4,2022-04,9.36,2.57,15.96,20.7,28.17,4.16,49.57,3,-2.9
松原市,220700,吉林省,东北,45.12,124.82,2022,5,2022-05,15.27,8.75,21.3,60.2,24.45,11.77,44.29,3,5.63
松原市,220700,吉林省,东北,45.12,124.82,2022,6,2022-06,20.24,15.56,24.97,179.3,18.35,20.46,33.94,51,15.79
松原市,220700,吉林省,东北,45.12,124.82,2022,7,2022-07,24.01,20.16,28.06,123.9,15.85,26.65,30.37,51,22.63
松原市,220700,吉林省,东北,45.12,124.82,2022,8,2022-08,21.12,16.93,25.51,154.1,19.31,21.82,35.6,3,16.92
松原市,220700,吉林省,东北,45.12,124.82,2022,9,2022-09,17.17,12.49,22.32,24.2,21.31,15.54,38.15,3,10.2
松原市,220700,吉林省,东北,45.12,124.82,2022,10,2022-10,6.82,2.25,11.51,60.3,21.1,2.81,37.05,3,-2.5
松原市,220700,吉林省,东北,45.12,124.82,2022,11,2022-11,-1.89,-5.07,2.41,13.3,19.41,-6.92,34.4,3,-11.78
松原市,220700,吉林省,东北,45.12,124.82,2022,12,2022-12,-13.14,-16.29,-9.45,5.5,19.66,-19.03,34.92,3,-23.95
松原市,220700,吉林省,东北,45.12,124.82,2023,1,2023-01,-14.04,-17.94,-9.03,1.6,18.74,-19.62,33.85,3,-24.3
松原市,220700,吉林省,东北,45.12,124.82,2023,2,2023-02,-8.53,-13.73,-2.71,2.9,18.59,-13.94,34.1,3,-18.58
松原市,220700,吉林省,东北,45.12,124.82,2023,3,2023-03,1.82,-3.61,8.15,3.8,21.25,-3.4,39.23,3,-8.71
松原市,220700,吉林省,东北,45.12,124.82,2023,4,2023-04,8.14,1.79,14.1,25.0,27.15,2.92,48.52,3,-3.88
松原市,220700,吉林省,东北,45.12,124.82,2023,5,2023-05,16.12,9.68,22.35,34.4,25.76,12.25,46.53,3,5.79
松原市,220700,吉林省,东北,45.12,124.82,2023,6,2023-06,22.23,16.77,27.36,46.0,18.94,21.61,36.28,3,16.85
松原市,220700,吉林省,东北,45.12,124.82,2023,7,2023-07,23.35,19.71,27.25,281.5,19.19,25.42,35.16,63,20.49
松原市,220700,吉林省,东北,45.12,124.82,2023,8,2023-08,21.78,17.86,25.65,118.7,16.37,23.29,31.14,51,19.14
松原市,220700,吉林省,东北,45.12,124.82,2023,9,2023-09,17.91,12.92,23.14,23.8,19.73,16.79,36.28,3,11.84
松原市,220700,吉林省,东北,45.12,124.82,2023,10,2023-10,9.65,4.28,15.36,4.2,19.69,6.0,35.81,3,1.08
松原市,220700,吉林省,东北,45.12,124.82,2023,11,2023-11,-6.25,-9.77,-2.56,40.0,20.14,-11.43,34.75,3,-16.48
松原市,220700,吉林省,东北,45.12,124.82,2023,12,2023-12,-12.99,-16.27,-9.33,4.9,18.02,-18.54,32.48,3,-23.05
松原市,220700,吉林省,东北,45.12,124.82,2024,1,2024-01,-13.38,-17.11,-8.78,2.0,17.65,-18.95,31.73,3,-23.36
松原市,220700,吉林省,东北,45.12,124.82,2024,2,2024-02,-9.66,-14.91,-3.84,4.8,18.0,-15.12,32.47,3,-19.62
松原市,220700,吉林省,东北,45.12,124.82,2024,3,2024-03,-1.28,-6.6,4.65,10.3,21.05,-6.51,38.43,3,-11.77
松原市,220700,吉林省,东北,45.12,124.82,2024,4,2024-04,9.93,3.51,16.49,14.7,23.45,5.76,42.49,3,-0.11
松原市,220700,吉林省,东北,45.12,124.82,2024,5,2024-05,15.95,9.73,21.56,87.1,26.74,12.23,47.91,3,5.51
松原市,220700,吉林省,东北,45.12,124.82,2024,6,2024-06,20.7,15.59,25.77,158.0,21.22,20.27,38.56,3,14.88
松原市,220700,吉林省,东北,45.12,124.82,2024,7,2024-07,24.13,19.95,28.47,181.4,17.04,26.45,32.02,3,22.1
松原市,220700,吉林省,东北,45.12,124.82,2024,8,2024-08,23.43,19.57,27.57,160.7,15.82,25.97,29.65,51,21.94
松原市,220700,吉林省,东北,45.12,124.82,2024,9,2024-09,16.65,11.58,22.21,38.4,20.54,14.94,37.01,3,9.78
松原市,220700,吉林省,东北,45.12,124.82,2024,10,2024-10,8.52,3.69,13.55,27.7,20.84,4.53,36.73,3,-0.7
松原市,220700,吉林省,东北,45.12,124.82,2024,11,2024-11,-0.75,-5.02,3.65,23.0,17.88,-5.36,34.96,3,-9.84
松原市,220700,吉林省,东北,45.12,124.82,2024,12,2024-12,-11.7,-15.34,-7.65,0.8,13.91,-16.76,30.08,3,-20.24
松原市,220700,吉林省,东北,45.12,124.82,2025,1,2025-01,-13.3,-16.93,-8.64,4.2,12.11,-18.19,26.5,3,-21.22
松原市,220700,吉林省,东北,45.12,124.82,2025,2,2025-02,-11.27,-16.24,-5.6,2.0,16.4,-16.52,36.45,3,-20.62
松原市,220700,吉林省,东北,45.12,124.82,2025,3,2025-03,0.24,-4.66,5.67,8.8,19.15,-4.75,42.52,3,-9.54
松原市,220700,吉林省,东北,45.12,124.82,2025,4,2025-04,9.33,3.52,15.44,97.8,20.09,5.49,43.12,3,0.42
松原市,220700,吉林省,东北,45.12,124.82,2025,5,2025-05,15.91,9.78,21.98,38.8,20.6,12.87,46.15,3,7.7
松原市,220700,吉林省,东北,45.12,124.82,2025,6,2025-06,21.72,16.76,27.1,140.0,18.17,21.56,41.69,3,16.94
松原市,220700,吉林省,东北,45.12,124.82,2025,7,2025-07,26.29,21.89,30.87,117.5,17.62,28.73,38.56,3,24.27
松原市,220700,吉林省,东北,45.12,124.82,2025,8,2025-08,22.92,18.77,27.37,94.4,15.14,24.58,34.05,3,20.75
松原市,220700,吉林省,东北,45.12,124.82,2025,9,2025-09,19.37,14.19,25.03,34.0,18.45,18.19,41.28,3,13.56
松原市,220700,吉林省,东北,45.12,124.82,2025,10,2025-10,6.38,1.91,11.45,11.4,15.51,2.55,35.16,3,-1.33
松原市,220700,吉林省,东北,45.12,124.82,2025,11,2025-11,-0.79,-4.56,3.27,4.1,18.92,-5.86,39.68,3,-10.59
松原市,220700,吉林省,东北,45.12,124.82,2025,12,2025-12,-11.47,-15.31,-7.34,5.9,17.52,-16.9,36.11,3,-21.29
松原市,220700,吉林省,东北,45.12,124.82,2026,1,2026-01,-16.98,-20.75,-12.9,2.2,13.93,-22.32,29.86,3,-25.8
松原市,220700,吉林省,东北,45.12,124.82,2026,2,2026-02,-8.29,-13.7,-2.58,10.3,19.28,-13.83,41.39,3,-18.66
松原市,220700,吉林省,东北,45.12,124.82,2026,3,2026-03,-0.03,-5.94,6.33,2.5,16.77,-4.95,36.88,3,-9.14
松原市,220700,吉林省,东北,45.12,124.82,2026,4,2026-04,5.91,0.77,11.47,15.9,21.18,1.36,44.32,3,-3.95
枣庄市,370400,山东省,华东,34.86,117.56,2021,4,2021-04,15.04,10.12,20.52,43.6,19.35,12.82,40.99,3,7.94
枣庄市,370400,山东省,华东,34.86,117.56,2021,5,2021-05,20.14,14.66,25.78,44.7,18.35,19.53,37.45,3,14.92
枣庄市,370400,山东省,华东,34.86,117.56,2021,6,2021-06,25.66,20.58,30.91,109.0,14.9,27.77,31.58,3,23.99
枣庄市,370400,山东省,华东,34.86,117.56,2021,7,2021-07,26.39,23.36,30.02,331.6,18.36,30.07,38.62,3,25.32
枣庄市,370400,山东省,华东,34.86,117.56,2021,8,2021-08,25.3,22.13,28.95,230.9,12.68,29.16,27.79,3,25.88
枣庄市,370400,山东省,华东,34.86,117.56,2021,9,2021-09,22.94,19.5,26.95,200.6,15.87,24.99,32.32,3,20.92
枣庄市,370400,山东省,华东,34.86,117.56,2021,10,2021-10,15.98,12.1,20.55,20.2,14.45,15.12,28.84,3,11.5
枣庄市,370400,山东省,华东,34.86,117.56,2021,11,2021-11,9.12,4.49,14.79,29.0,15.91,6.3,31.36,0,2.31
枣庄市,370400,山东省,华东,34.86,117.56,2021,12,2021-12,3.24,-1.32,8.97,2.1,13.95,-0.72,27.56,3,-4.21
枣庄市,370400,山东省,华东,34.86,117.56,2022,1,2022-01,1.27,-2.97,5.96,14.4,13.47,-2.72,27.47,3,-6.1
枣庄市,370400,山东省,华东,34.86,117.56,2022,2,2022-02,2.31,-2.6,7.81,1.4,13.09,-1.81,26.98,3,-5.08
枣庄市,370400,山东省,华东,34.86,117.56,2022,3,2022-03,10.4,4.85,16.57,45.4,18.15,7.22,35.87,3,2.66
枣庄市,370400,山东省,华东,34.86,117.56,2022,4,2022-04,16.57,10.19,23.2,11.3,17.13,14.43,35.34,3,10.14
枣庄市,370400,山东省,华东,34.86,117.56,2022,5,2022-05,21.22,14.85,27.62,19.4,17.23,19.69,34.38,3,15.38
枣庄市,370400,山东省,华东,34.86,117.56,2022,6,2022-06,27.27,22.0,32.93,153.7,17.3,29.33,36.16,3,24.93
枣庄市,370400,山东省,华东,34.86,117.56,2022,7,2022-07,26.64,23.15,30.5,297.6,14.37,31.18,28.84,63,27.45
枣庄市,370400,山东省,华东,34.86,117.56,2022,8,2022-08,27.23,23.74,30.97,65.0,13.93,31.67,27.78,3,28.16
枣庄市,370400,山东省,华东,34.86,117.56,2022,9,2022-09,21.85,17.3,26.85,8.7,12.91,22.61,25.1,3,19.38
枣庄市,370400,山东省,华东,34.86,117.56,2022,10,2022-10,14.92,10.37,20.07,48.7,14.34,13.43,28.79,3,9.82
枣庄市,370400,山东省,华东,34.86,117.56,2022,11,2022-11,11.24,7.14,15.94,52.9,15.09,9.08,29.47,3,5.28
枣庄市,370400,山东省,华东,34.86,117.56,2022,12,2022-12,0.45,-3.51,5.32,0.6,13.77,-3.8,26.68,3,-7.24
枣庄市,370400,山东省,华东,34.86,117.56,2023,1,2023-01,1.11,-3.34,6.92,10.5,14.83,-3.11,28.63,3,-6.82
枣庄市,370400,山东省,华东,34.86,117.56,2023,2,2023-02,3.71,-1.05,8.95,22.1,15.15,-0.19,29.54,3,-3.99
枣庄市,370400,山东省,华东,34.86,117.56,2023,3,2023-03,11.53,5.2,18.35,10.8,17.45,8.13,34.81,3,3.76
枣庄市,370400,山东省,华东,34.86,117.56,2023,4,2023-04,14.92,9.59,20.71,84.1,20.12,12.5,39.26,3,7.43
枣庄市,370400,山东省,华东,34.86,117.56,2023,5,2023-05,20.58,15.5,25.93,128.1,15.78,20.37,31.42,3,16.36
枣庄市,370400,山东省,华东,34.86,117.56,2023,6,2023-06,25.01,20.08,30.27,69.5,14.76,26.76,29.63,3,23.04
枣庄市,370400,山东省,华东,34.86,117.56,2023,7,2023-07,27.22,23.74,31.73,283.1,16.76,31.73,35.74,65,27.4
枣庄市,370400,山东省,华东,34.86,117.56,2023,8,2023-08,26.52,22.7,30.85,172.8,13.86,30.17,28.0,3,26.63
枣庄市,370400,山东省,华东,34.86,117.56,2023,9,2023-09,22.64,18.88,26.85,112.1,11.57,24.77,24.46,3,21.82
枣庄市,370400,山东省,华东,34.86,117.56,2023,10,2023-10,17.41,12.76,22.84,8.4,12.3,16.61,24.25,3,13.53
枣庄市,370400,山东省,华东,34.86,117.56,2023,11,2023-11,8.6,3.98,13.5,26.1,16.51,5.3,32.04,3,1.16
枣庄市,370400,山东省,华东,34.86,117.56,2023,12,2023-12,1.23,-2.68,6.15,22.9,14.97,-2.89,29.04,3,-6.64
枣庄市,370400,山东省,华东,34.86,117.56,2024,1,2024-01,0.93,-2.97,6.22,8.8,14.34,-3.16,28.17,3,-6.75
枣庄市,370400,山东省,华东,34.86,117.56,2024,2,2024-02,1.92,-2.43,7.18,58.5,15.38,-2.06,30.62,3,-5.93
枣庄市,370400,山东省,华东,34.86,117.56,2024,3,2024-03,9.47,4.27,15.34,20.8,17.04,6.23,34.19,3,1.96
枣庄市,370400,山东省,华东,34.86,117.56,2024,4,2024-04,17.17,11.63,23.3,16.4,15.35,15.83,31.36,3,11.99
枣庄市,370400,山东省,华东,34.86,117.56,2024,5,2024-05,21.78,15.6,28.18,25.5,16.85,21.02,34.37,3,16.79
枣庄市,370400,山东省,华东,34.86,117.56,2024,6,2024-06,26.37,21.01,31.86,38.4,15.27,27.43,30.42,3,23.59
枣庄市,370400,山东省,华东,34.86,117.56,2024,7,2024-07,27.07,23.81,30.84,563.7,17.33,31.64,35.2,65,27.04
枣庄市,370400,山东省,华东,34.86,117.56,2024,8,2024-08,28.07,24.7,31.95,157.5,12.88,33.39,27.08,51,30.09
枣庄市,370400,山东省,华东,34.86,117.56,2024,9,2024-09,24.32,20.36,28.59,60.9,16.56,26.37,32.02,3,22.2
枣庄市,370400,山东省,华东,34.86,117.56,2024,10,2024-10,16.0,11.72,20.8,61.3,13.35,14.98,26.73,3,11.61
枣庄市,370400,山东省,华东,34.86,117.56,2024,11,2024-11,11.0,7.38,15.3,28.3,13.77,8.7,29.7,3,5.25
枣庄市,370400,山东省,华东,34.86,117.56,2024,12,2024-12,2.01,-1.75,7.0,0.2,11.79,-1.79,26.48,3,-4.73
枣庄市,370400,山东省,华东,34.86,117.56,2025,1,2025-01,1.93,-2.07,7.32,4.1,13.05,-2.24,29.9,3,-5.5
枣庄市,370400,山东省,华东,34.86,117.56,2025,2,2025-02,2.8,-1.74,8.24,1.4,14.13,-1.19,32.7,3,-4.73
枣庄市,370400,山东省,华东,34.86,117.56,2025,3,2025-03,10.15,4.62,16.24,37.2,17.15,6.71,38.52,3,2.4
枣庄市,370400,山东省,华东,34.86,117.56,2025,4,2025-04,17.43,11.34,23.76,32.9,18.73,15.33,42.29,3,10.63
枣庄市,370400,山东省,华东,34.86,117.56,2025,5,2025-05,21.48,16.13,26.94,30.1,17.87,20.58,39.97,3,16.1
枣庄市,370400,山东省,华东,34.86,117.56,2025,6,2025-06,26.12,21.41,31.26,143.1,15.26,27.93,35.37,3,24.04
枣庄市,370400,山东省,华东,34.86,117.56,2025,7,2025-07,29.65,25.6,33.94,26.3,15.85,33.93,37.58,3,29.95
枣庄市,370400,山东省,华东,34.86,117.56,2025,8,2025-08,28.43,25.15,32.28,167.5,12.71,33.85,31.41,51,30.59
枣庄市,370400,山东省,华东,34.86,117.56,2025,9,2025-09,22.34,19.17,25.98,268.5,13.11,24.55,29.65,3,21.14
枣庄市,370400,山东省,华东,34.86,117.56,2025,10,2025-10,16.09,13.25,19.67,165.1,13.41,15.67,30.9,3,12.24
枣庄市,370400,山东省,华东,34.86,117.56,2025,11,2025-11,9.85,5.23,15.45,8.6,14.4,7.13,32.61,3,3.52
枣庄市,370400,山东省,华东,34.86,117.56,2025,12,2025-12,3.89,-0.38,8.99,11.6,14.07,0.05,31.14,3,-3.47
枣庄市,370400,山东省,华东,34.86,117.56,2026,1,2026-01,0.95,-3.15,5.81,11.1,14.5,-3.25,32.15,3,-6.87
枣庄市,370400,山东省,华东,34.86,117.56,2026,2,2026-02,5.9,0.88,11.61,12.8,15.66,2.14,35.89,3,-1.79
枣庄市,370400,山东省,华东,34.86,117.56,2026,3,2026-03,9.89,5.49,14.86,36.7,13.42,7.32,31.39,3,3.95
枣庄市,370400,山东省,华东,34.86,117.56,2026,4,2026-04,16.3,11.35,21.99,13.1,15.81,14.46,35.52,3,10.49
柳州市,450200,广西壮族自治区,华南,24.31,109.41,2021,4,2021-04,21.28,18.62,24.88,159.6,16.81,23.02,33.73,51,18.64
柳州市,450200,广西壮族自治区,华南,24.31,109.41,2021,5,2021-05,25.1,22.11,28.8,405.3,18.59,28.56,41.31,63,23.71
柳州市,450200,广西壮族自治区,华南,24.31,109.41,2021,6,2021-06,27.18,24.11,30.67,303.4,15.89,32.11,33.42,63,27.99
柳州市,450200,广西壮族自治区,华南,24.31,109.41,2021,7,2021-07,29.18,25.86,32.76,105.2,15.53,34.53,32.62,51,30.59
柳州市,450200,广西壮族自治区,华南,24.31,109.41,2021,8,2021-08,28.74,25.66,32.19,190.1,14.93,34.05,32.2,51,30.23
